Product Title,Price,Ratings,Number of Reviews,Prime Eligibility,Product URL,Sizes
Levi's Men's Cotton Slim Fit Shirt,"1,249",3.9 out of 5 stars,162 ratings,No,https://www.amazon.in/Levis-Spread-Collar-Solid-Shirts/dp/B0CN9MCK3R/ref=sr_1_50?dib=eyJ2IjoiMSJ9._5cCtx9yndgbPS-ZCqJoIceaGZVCs2x-X1j1NC5nIMR_-kLsXMIIIhpnlztn23rvji9QSdabrajpWu48MBNRqb3gAzCFMhm8wV5ZJmHJSfFHcc2HfpiM-DTUI0ZYJpbvAW7j62xR17XfI8WoNr8qZb6gfD-5VQ6KQW7hhEHXdrVXgcd0qvPqswbWZLKFG01-DVp4uZX1GSg67bzK5BS9cs8ErEFxwIlAcymmaF_cZ1MYWFedvEnLF-Zl6N_EpItSH40abjD36VVUK1dXjWRKSZBGnbgPBFLvTdy0jitwg9s.IZP96IJwUiQha3MjgBrJRFkIYpLHcqS4ZkowZhC0XH8&dib_tag=se&keywords=Shirts&qid=1750773869&sr=8-50#customerReviews,"['S', 'M', 'L', 'XL', '2XL']"
The Indian Garage Co Men's Cotton Regular Fit Solid Full Sleeves Spread Collar Casual Shirt,507,3.7 out of 5 stars,410 ratings,No,https://www.amazon.in/Indian-Garage-Co-Shirt-1121-SHPO131-22_Brown/dp/B0C4LRHJ1M/ref=sr_1_51?dib=eyJ2IjoiMSJ9._5cCtx9yndgbPS-ZCqJoIceaGZVCs2x-X1j1NC5nIMR_-kLsXMIIIhpnlztn23rvji9QSdabrajpWu48MBNRqb3gAzCFMhm8wV5ZJmHJSfFHcc2HfpiM-DTUI0ZYJpbvAW7j62xR17XfI8WoNr8qZb6gfD-5VQ6KQW7hhEHXdrVXgcd0qvPqswbWZLKFG01-DVp4uZX1GSg67bzK5BS9cs8ErEFxwIlAcymmaF_cZ1MYWFedvEnLF-Zl6N_EpItSH40abjD36VVUK1dXjWRKSZBGnbgPBFLvTdy0jitwg9s.IZP96IJwUiQha3MjgBrJRFkIYpLHcqS4ZkowZhC0XH8&dib_tag=se&keywords=Shirts&qid=1750773869&sr=8-51#customerReviews,"['S', 'M', 'L', 'XL', '2XL']"
GRECIILOOKS Shirt for Men | Man Stylish | Printed | Men's Regular Fit Mens Casual | Formal | Man's Solid Slim Fit | Half Sleeve | Summer Outdoor Activities | Textured (Available in Plus Size and Combo Pack of 2),399,4.0 out of 5 stars,961 ratings,No,https://www.amazon.in/GRECIILOOKS-Solid-Regular-Shirt-GL-MS-6130_Beige/dp/B0CLZYQJDY/ref=sr_1_52?dib=eyJ2IjoiMSJ9._5cCtx9yndgbPS-ZCqJoIceaGZVCs2x-X1j1NC5nIMR_-kLsXMIIIhpnlztn23rvji9QSdabrajpWu48MBNRqb3gAzCFMhm8wV5ZJmHJSfFHcc2HfpiM-DTUI0ZYJpbvAW7j62xR17XfI8WoNr8qZb6gfD-5VQ6KQW7hhEHXdrVXgcd0qvPqswbWZLKFG01-DVp4uZX1GSg67bzK5BS9cs8ErEFxwIlAcymmaF_cZ1MYWFedvEnLF-Zl6N_EpItSH40abjD36VVUK1dXjWRKSZBGnbgPBFLvTdy0jitwg9s.IZP96IJwUiQha3MjgBrJRFkIYpLHcqS4ZkowZhC0XH8&dib_tag=se&keywords=Shirts&qid=1750773869&sr=8-52#customerReviews,"['Casual', 'Single Pack', 'Value Pack', 'S', 'M', 'L', 'XL', '2XL', '3XL']"
Van Heusen Formal Micro Checkered Shirt for Men| Premium Cotton| Full Sleeves| Slim Fit |Breathable Fabric,999,3.9 out of 5 stars,732 ratings,No,https://www.amazon.in/Van-Heusen-Mens-Shirt-VHSFRSLBR13905_Multi/dp/B0B5YBQF2C/ref=sr_1_53?dib=eyJ2IjoiMSJ9._5cCtx9yndgbPS-ZCqJoIceaGZVCs2x-X1j1NC5nIMR_-kLsXMIIIhpnlztn23rvji9QSdabrajpWu48MBNRqb3gAzCFMhm8wV5ZJmHJSfFHcc2HfpiM-DTUI0ZYJpbvAW7j62xR17XfI8WoNr8qZb6gfD-5VQ6KQW7hhEHXdrVXgcd0qvPqswbWZLKFG01-DVp4uZX1GSg67bzK5BS9cs8ErEFxwIlAcymmaF_cZ1MYWFedvEnLF-Zl6N_EpItSH40abjD36VVUK1dXjWRKSZBGnbgPBFLvTdy0jitwg9s.IZP96IJwUiQha3MjgBrJRFkIYpLHcqS4ZkowZhC0XH8&dib_tag=se&keywords=Shirts&qid=1750773869&sr=8-53#customerReviews,"['39', '40', '42', '44', '46']"
Leriya Fashion Men's Casual Cotton Shirt – Button Down Summer Shirt's for Men | Lightweight Textured Fabric | Perfect for Daily & Weekend Wear (Available in Plus Size and Combo Pack of 2),379,3.7 out of 5 stars,"2,934 ratings",No,https://www.amazon.in/Leriya-Fashion-Tropical-Printed-Collared/dp/B0BWJTW12M/ref=sr_1_54?dib=eyJ2IjoiMSJ9._5cCtx9yndgbPS-ZCqJoIceaGZVCs2x-X1j1NC5nIMR_-kLsXMIIIhpnlztn23rvji9QSdabrajpWu48MBNRqb3gAzCFMhm8wV5ZJmHJSfFHcc2HfpiM-DTUI0ZYJpbvAW7j62xR17XfI8WoNr8qZb6gfD-5VQ6KQW7hhEHXdrVXgcd0qvPqswbWZLKFG01-DVp4uZX1GSg67bzK5BS9cs8ErEFxwIlAcymmaF_cZ1MYWFedvEnLF-Zl6N_EpItSH40abjD36VVUK1dXjWRKSZBGnbgPBFLvTdy0jitwg9s.IZP96IJwUiQha3MjgBrJRFkIYpLHcqS4ZkowZhC0XH8&dib_tag=se&keywords=Shirts&qid=1750773869&sr=8-54#customerReviews,"['XS', 'S', 'M', 'L', 'XL', '2XL']"
IndoPrimo Men's Stylish Solid Satin Casual Shirt for Men Full Sleeve,499,4.1 out of 5 stars,559 ratings,No,https://www.amazon.in/IndoPrimo-Stylish-Casual-Sleeve-Regular/dp/B0DBLF7DRV/ref=sr_1_55?dib=eyJ2IjoiMSJ9._5cCtx9yndgbPS-ZCqJoIceaGZVCs2x-X1j1NC5nIMR_-kLsXMIIIhpnlztn23rvji9QSdabrajpWu48MBNRqb3gAzCFMhm8wV5ZJmHJSfFHcc2HfpiM-DTUI0ZYJpbvAW7j62xR17XfI8WoNr8qZb6gfD-5VQ6KQW7hhEHXdrVXgcd0qvPqswbWZLKFG01-DVp4uZX1GSg67bzK5BS9cs8ErEFxwIlAcymmaF_cZ1MYWFedvEnLF-Zl6N_EpItSH40abjD36VVUK1dXjWRKSZBGnbgPBFLvTdy0jitwg9s.IZP96IJwUiQha3MjgBrJRFkIYpLHcqS4ZkowZhC0XH8&dib_tag=se&keywords=Shirts&qid=1750773869&sr=8-55#customerReviews,"['S', 'M', 'L', 'XL', '2XL']"
The Indian Garage Co Men's Cotton Slim Fit Checkered Full Sleeves Spread Collar Casual Shirt,507,3.8 out of 5 stars,149 ratings,No,https://www.amazon.in/Indian-Garage-Co-Regular-0721-SH95-10_Light/dp/B0BZPG44RC/ref=sr_1_56?dib=eyJ2IjoiMSJ9._5cCtx9yndgbPS-ZCqJoIceaGZVCs2x-X1j1NC5nIMR_-kLsXMIIIhpnlztn23rvji9QSdabrajpWu48MBNRqb3gAzCFMhm8wV5ZJmHJSfFHcc2HfpiM-DTUI0ZYJpbvAW7j62xR17XfI8WoNr8qZb6gfD-5VQ6KQW7hhEHXdrVXgcd0qvPqswbWZLKFG01-DVp4uZX1GSg67bzK5BS9cs8ErEFxwIlAcymmaF_cZ1MYWFedvEnLF-Zl6N_EpItSH40abjD36VVUK1dXjWRKSZBGnbgPBFLvTdy0jitwg9s.IZP96IJwUiQha3MjgBrJRFkIYpLHcqS4ZkowZhC0XH8&dib_tag=se&keywords=Shirts&qid=1750773869&sr=8-56#customerReviews,"['S', 'M', 'L', 'XL', '2XL']"
Majestic Man Men Small Checkered Slim Fit Cotton Casual Shirt,579,4.0 out of 5 stars,642 ratings,No,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NjA3MTQ0MTA2OTM3NjMxOjE3NTA3NzM4Njk6c3BfYnRmOjMwMDA2MjgzOTg0NTkzMjo6MDo6&url=%2FMajestic-Man-Checkered-Cotton-Casual%2Fdp%2FB0CJPW3N7P%2Fref%3Dsr_1_57_sspa%3Fdib%3DeyJ2IjoiMSJ9._5cCtx9yndgbPS-ZCqJoIceaGZVCs2x-X1j1NC5nIMR_-kLsXMIIIhpnlztn23rvji9QSdabrajpWu48MBNRqb3gAzCFMhm8wV5ZJmHJSfFHcc2HfpiM-DTUI0ZYJpbvAW7j62xR17XfI8WoNr8qZb6gfD-5VQ6KQW7hhEHXdrVXgcd0qvPqswbWZLKFG01-DVp4uZX1GSg67bzK5BS9cs8ErEFxwIlAcymmaF_cZ1MYWFedvEnLF-Zl6N_EpItSH40abjD36VVUK1dXjWRKSZBGnbgPBFLvTdy0jitwg9s.IZP96IJwUiQha3MjgBrJRFkIYpLHcqS4ZkowZhC0XH8%26dib_tag%3Dse%26keywords%3DShirts%26qid%3D1750773869%26sr%3D8-57-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&cr=ZAZ#customerReviews,"['S', 'M', 'L', 'XL', '2XL', '3XL', '4XL']"
U.S. POLO ASSN. Men's Cotton Regular Fit Shirt,"1,631",3.4 out of 5 stars,55 ratings,No,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NjA3MTQ0MTA2OTM3NjMxOjE3NTA3NzM4Njk6c3BfYnRmOjMwMDU2ODEyMDI2MzgzMjo6MDo6&url=%2FU-S-POLO-ASSN-Regular-UDSHTFX0007_Black%2Fdp%2FB0BQJQDHHB%2Fref%3Dsr_1_58_sspa%3Fdib%3DeyJ2IjoiMSJ9._5cCtx9yndgbPS-ZCqJoIceaGZVCs2x-X1j1NC5nIMR_-kLsXMIIIhpnlztn23rvji9QSdabrajpWu48MBNRqb3gAzCFMhm8wV5ZJmHJSfFHcc2HfpiM-DTUI0ZYJpbvAW7j62xR17XfI8WoNr8qZb6gfD-5VQ6KQW7hhEHXdrVXgcd0qvPqswbWZLKFG01-DVp4uZX1GSg67bzK5BS9cs8ErEFxwIlAcymmaF_cZ1MYWFedvEnLF-Zl6N_EpItSH40abjD36VVUK1dXjWRKSZBGnbgPBFLvTdy0jitwg9s.IZP96IJwUiQha3MjgBrJRFkIYpLHcqS4ZkowZhC0XH8%26dib_tag%3Dse%26keywords%3DShirts%26qid%3D1750773869%26sr%3D8-58-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&cr=ZAZ#customerReviews,"['S', 'M', 'L', 'XL', '2XL']"
TAGDO Men's Solid Shirt with Chest Pocket Short Sleeve Shirt for Summer Outdoor Activities (5182),359,3.9 out of 5 stars,"1,058 ratings",No,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NjA3MTQ0MTA2OTM3NjMxOjE3NTA3NzM4Njk6c3BfYnRmOjMwMDIxNzA4ODA4ODMzMjo6MDo6&url=%2FTAGDO-Pocket-Outdoor-Activities-Sugar-Shirt-5182-Maroon-XL%2Fdp%2FB0D2NTJRVB%2Fref%3Dsr_1_59_sspa%3Fdib%3DeyJ2IjoiMSJ9._5cCtx9yndgbPS-ZCqJoIceaGZVCs2x-X1j1NC5nIMR_-kLsXMIIIhpnlztn23rvji9QSdabrajpWu48MBNRqb3gAzCFMhm8wV5ZJmHJSfFHcc2HfpiM-DTUI0ZYJpbvAW7j62xR17XfI8WoNr8qZb6gfD-5VQ6KQW7hhEHXdrVXgcd0qvPqswbWZLKFG01-DVp4uZX1GSg67bzK5BS9cs8ErEFxwIlAcymmaF_cZ1MYWFedvEnLF-Zl6N_EpItSH40abjD36VVUK1dXjWRKSZBGnbgPBFLvTdy0jitwg9s.IZP96IJwUiQha3MjgBrJRFkIYpLHcqS4ZkowZhC0XH8%26dib_tag%3Dse%26keywords%3DShirts%26qid%3D1750773869%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&cr=ZAZ#customerReviews,"['S', 'M', 'L', 'XL', '2XL']"
Arrow Men's Checkered Full Sleeve Slim Fit Cutaway Collar Cotton Formal Shirt,"1,340.",4.1 out of 5 stars,342 ratings,No,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2OTkxMjQyMTA5MTE4NjQxOjE3NTA3NzM4Njk6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDAwNjY5Nzc3MTg1MzI6OjA6Og&url=%2FArrow-Mens-Checkered-Shirt-ARADOSH1332_Light%2Fdp%2FB0C24G3BC2%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.69d50697-b48f-4ca5-8730-69f742c2de92%253Aamzn1.sym.69d50697-b48f-4ca5-8730-69f742c2de92%26cv_ct_cx%3DShirts%26keywords%3DShirts%26pd_rd_i%3DB0C24G3BC2%26pd_rd_r%3D20529b95-b10b-4b80-b36b-f9ec2eb65785%26pd_rd_w%3Dt09fI%26pd_rd_wg%3D0ltwd%26pf_rd_p%3D69d50697-b48f-4ca5-8730-69f742c2de92%26pf_rd_r%3DG7YZXG0AHATXH8PWMDN7%26qid%3D1750773869%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-1-2907eac4-8056-42c7-8014-fdf7bd4c5395-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1&cr=ZAZ#customerReviews,"['38', '39', '40', '42', '44', '46']"
U.S. POLO ASSN. Men's Solid Spread Collar Cotton Tailored Fit Shirt,"1,209",4.0 out of 5 stars,320 ratings,No,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2OTkxMjQyMTA5MTE4NjQxOjE3NTA3NzM4Njk6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDA1NzYyNTE2MzEwMzI6OjE6Og&url=%2FU-S-POLO-ASSN-Regular-USSHTR0036_White_XXL%2Fdp%2FB0B7SFQZ2F%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.69d50697-b48f-4ca5-8730-69f742c2de92%253Aamzn1.sym.69d50697-b48f-4ca5-8730-69f742c2de92%26cv_ct_cx%3DShirts%26keywords%3DShirts%26pd_rd_i%3DB0B7SFQZ2F%26pd_rd_r%3D20529b95-b10b-4b80-b36b-f9ec2eb65785%26pd_rd_w%3Dt09fI%26pd_rd_wg%3D0ltwd%26pf_rd_p%3D69d50697-b48f-4ca5-8730-69f742c2de92%26pf_rd_r%3DG7YZXG0AHATXH8PWMDN7%26qid%3D1750773869%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-2-2907eac4-8056-42c7-8014-fdf7bd4c5395-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1&cr=ZAZ#customerReviews,"['S', 'M', 'L', 'XL', '2XL']"
Thomas Scott Mens | Full Sleeve | Solid | Slim Fit | 100% Cotton | Button Down Collar | Shirts,709,4.0 out of 5 stars,347 ratings,No,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2OTkxMjQyMTA5MTE4NjQxOjE3NTA3NzM4Njk6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDAyNTkxODE0NzY5MzI6OjI6Og&url=%2FThomas-Scott-Casual-Button-Sleeve%2Fdp%2FB0C69QDSZN%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.69d50697-b48f-4ca5-8730-69f742c2de92%253Aamzn1.sym.69d50697-b48f-4ca5-8730-69f742c2de92%26cv_ct_cx%3DShirts%26keywords%3DShirts%26pd_rd_i%3DB0C69QDSZN%26pd_rd_r%3D20529b95-b10b-4b80-b36b-f9ec2eb65785%26pd_rd_w%3Dt09fI%26pd_rd_wg%3D0ltwd%26pf_rd_p%3D69d50697-b48f-4ca5-8730-69f742c2de92%26pf_rd_r%3DG7YZXG0AHATXH8PWMDN7%26qid%3D1750773869%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-3-2907eac4-8056-42c7-8014-fdf7bd4c5395-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1&cr=ZAZ#customerReviews,"['S', 'M', 'L', 'XL', '2XL', '3XL', '4XL', '5XL', '6XL']"
Amazon Brand - Symbol Men's Solid Cotton Formal Shirt | Plain | Full Sleeve - Regular Fit (Available in Plus Size and Combo Packs),599,4.0 out of 5 stars,"9,128 ratings",No,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2OTkxMjQyMTA5MTE4NjQxOjE3NTA3NzM4Njk6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDA0ODYzODE1OTgwMzI6OjM6Og&url=%2FAmazon-Brand-Symbol-Regular-SS20-SYM-FS-01_EPP-1A_Black%2Fdp%2FB085W5HYLB%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.69d50697-b48f-4ca5-8730-69f742c2de92%253Aamzn1.sym.69d50697-b48f-4ca5-8730-69f742c2de92%26cv_ct_cx%3DShirts%26keywords%3DShirts%26pd_rd_i%3DB085W5HYLB%26pd_rd_r%3D20529b95-b10b-4b80-b36b-f9ec2eb65785%26pd_rd_w%3Dt09fI%26pd_rd_wg%3D0ltwd%26pf_rd_p%3D69d50697-b48f-4ca5-8730-69f742c2de92%26pf_rd_r%3DG7YZXG0AHATXH8PWMDN7%26qid%3D1750773869%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-4-2907eac4-8056-42c7-8014-fdf7bd4c5395-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1&cr=ZAZ#customerReviews,"['38', '39', '40', '42', '44', '46', '48', '50', '52', '54']"
Arrow Men's Checkered Full Sleeve Slim Fit Cutaway Collar Cotton Formal Shirt,"1,429",4.0 out of 5 stars,173 ratings,Yes,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2OTkxMjQyMTA5MTE4NjQxOjE3NTA3NzM4Njk6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDAxMDE1MTk3NzY4MzI6OjQ6Og&url=%2FArrow-Mens-Slim-Shirt-ARADOSH1292_Black%2Fdp%2FB0C24C67FJ%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.69d50697-b48f-4ca5-8730-69f742c2de92%253Aamzn1.sym.69d50697-b48f-4ca5-8730-69f742c2de92%26cv_ct_cx%3DShirts%26keywords%3DShirts%26pd_rd_i%3DB0C24C67FJ%26pd_rd_r%3D20529b95-b10b-4b80-b36b-f9ec2eb65785%26pd_rd_w%3Dt09fI%26pd_rd_wg%3D0ltwd%26pf_rd_p%3D69d50697-b48f-4ca5-8730-69f742c2de92%26pf_rd_r%3DG7YZXG0AHATXH8PWMDN7%26qid%3D1750773869%26sbo%3D9ZOMT9Jm0JH%252Ft%252BWi68iDSA%253D%253D%26sr%3D1-5-2907eac4-8056-42c7-8014-fdf7bd4c5395-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1&cr=ZAZ#customerReviews,"['38', '39', '40', '42', '44', '46']"
Arrow Men's Solid Full Sleeve Slim Fit Cutaway Collar Cotton Formal Shirt,"1,094",3.9 out of 5 stars,657 ratings,No,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MDMzNzQzNDc2NDg1Njc1OjE3NTA3NzQwNzY6c3BfYXRmX25leHQ6MzAwMzQ2ODQxMjkyMjMyOjowOjo&url=%2FArrow-Mens-Solid-Shirt-ARCTSH0075_Brown%2Fdp%2FB09ZL7N2NR%2Fref%3Dsr_1_49_sspa%3Fdib%3DeyJ2IjoiMSJ9.XWh5-PgJkiU8lgZIQsBp4QXXH0CItyKifW0h8DWr3_bXBwndUMwNtWNDqezeQTojw5ReNdT1wtyLDcsnMjyhKUtSVmr0NhzhnVOKu8PLGaDet5Ecn57VUplvkcRt_eOxSOZLI-_jvtdV6VMRLvQOPG6xzp-RDAsYzjCpec2rPTncus6DHH4l0EpNOdzAfV75R_q7kKfU-HMBTnJ_Sqo7VS1OjG8rwKA_OpNts6wGNLJdSZbGoz567ZKf7IkC3_pVyPY5pHfWxXUAIR-kphUHFlGnlrR1Tc7Y0vGBMixHIyo.eQyv7WDP1VqpPKyfv2DTj3Q04S9R4i88M0gZnKkl4y4%26dib_tag%3Dse%26keywords%3DShirts%26qid%3D1750774075%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&cr=ZAZ#customerReviews,"['38', '39', '40', '42', '44', '46']"
Van Heusen Formal Checkered Shirt for Men| Premium Cotton| Full Sleeves| Slim Fit |Breathable Fabric,999,3.9 out of 5 stars,"1,926 ratings",Yes,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MDMzNzQzNDc2NDg1Njc1OjE3NTA3NzQwNzY6c3BfYXRmX25leHQ6MzAwNTc3MzQzODIyMDMyOjowOjo&url=%2FVan-Heusen-Mens-Shirt-VHSFRSLB022662_Medium%2Fdp%2FB0B5YFKMLT%2Fref%3Dsr_1_50_sspa%3Fdib%3DeyJ2IjoiMSJ9.XWh5-PgJkiU8lgZIQsBp4QXXH0CItyKifW0h8DWr3_bXBwndUMwNtWNDqezeQTojw5ReNdT1wtyLDcsnMjyhKUtSVmr0NhzhnVOKu8PLGaDet5Ecn57VUplvkcRt_eOxSOZLI-_jvtdV6VMRLvQOPG6xzp-RDAsYzjCpec2rPTncus6DHH4l0EpNOdzAfV75R_q7kKfU-HMBTnJ_Sqo7VS1OjG8rwKA_OpNts6wGNLJdSZbGoz567ZKf7IkC3_pVyPY5pHfWxXUAIR-kphUHFlGnlrR1Tc7Y0vGBMixHIyo.eQyv7WDP1VqpPKyfv2DTj3Q04S9R4i88M0gZnKkl4y4%26dib_tag%3Dse%26keywords%3DShirts%26qid%3D1750774075%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&cr=ZAZ#customerReviews,"['38', '39', '40', '42', '44', '46']"
Arrow Men's Checkered Full Sleeve Slim Fit Cutaway Collar Cotton Formal Shirt,"1,429",4.0 out of 5 stars,173 ratings,Yes,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MDMzNzQzNDc2NDg1Njc1OjE3NTA3NzQwNzY6c3BfYXRmX25leHQ6MzAwMTAxNTE5Nzc2ODMyOjowOjo&url=%2FArrow-Mens-Slim-Shirt-ARADOSH1292_Black%2Fdp%2FB0C24C67FJ%2Fref%3Dsr_1_52_sspa%3Fdib%3DeyJ2IjoiMSJ9.XWh5-PgJkiU8lgZIQsBp4QXXH0CItyKifW0h8DWr3_bXBwndUMwNtWNDqezeQTojw5ReNdT1wtyLDcsnMjyhKUtSVmr0NhzhnVOKu8PLGaDet5Ecn57VUplvkcRt_eOxSOZLI-_jvtdV6VMRLvQOPG6xzp-RDAsYzjCpec2rPTncus6DHH4l0EpNOdzAfV75R_q7kKfU-HMBTnJ_Sqo7VS1OjG8rwKA_OpNts6wGNLJdSZbGoz567ZKf7IkC3_pVyPY5pHfWxXUAIR-kphUHFlGnlrR1Tc7Y0vGBMixHIyo.eQyv7WDP1VqpPKyfv2DTj3Q04S9R4i88M0gZnKkl4y4%26dib_tag%3Dse%26keywords%3DShirts%26qid%3D1750774075%26sr%3D8-52-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&cr=ZAZ#customerReviews,"['38', '39', '40', '42', '44', '46']"
Peter England Men's Classic Slim Fit Full Sleeve Oxford Shirt | 100% Cotton,849,4.0 out of 5 stars,482 ratings,No,https://www.amazon.in/Peter-England-Mens-Shirt-PCSFSSLP014843_Pink/dp/B0C27VRKW7/ref=sr_1_53?dib=eyJ2IjoiMSJ9.XWh5-PgJkiU8lgZIQsBp4QXXH0CItyKifW0h8DWr3_bXBwndUMwNtWNDqezeQTojw5ReNdT1wtyLDcsnMjyhKUtSVmr0NhzhnVOKu8PLGaDet5Ecn57VUplvkcRt_eOxSOZLI-_jvtdV6VMRLvQOPG6xzp-RDAsYzjCpec2rPTncus6DHH4l0EpNOdzAfV75R_q7kKfU-HMBTnJ_Sqo7VS1OjG8rwKA_OpNts6wGNLJdSZbGoz567ZKf7IkC3_pVyPY5pHfWxXUAIR-kphUHFlGnlrR1Tc7Y0vGBMixHIyo.eQyv7WDP1VqpPKyfv2DTj3Q04S9R4i88M0gZnKkl4y4&dib_tag=se&keywords=Shirts&qid=1750774075&sr=8-53#customerReviews,"['38', '39', '40', '42', '44', '46']"
The Indian Garage Co Men's Cotton Slim Fit Checkered Full Sleeves Spread Collar Casual Shirt,507,3.8 out of 5 stars,149 ratings,No,https://www.amazon.in/Indian-Garage-Co-Regular-0721-SH95-10_Light/dp/B0BZPG44RC/ref=sr_1_54?dib=eyJ2IjoiMSJ9.XWh5-PgJkiU8lgZIQsBp4QXXH0CItyKifW0h8DWr3_bXBwndUMwNtWNDqezeQTojw5ReNdT1wtyLDcsnMjyhKUtSVmr0NhzhnVOKu8PLGaDet5Ecn57VUplvkcRt_eOxSOZLI-_jvtdV6VMRLvQOPG6xzp-RDAsYzjCpec2rPTncus6DHH4l0EpNOdzAfV75R_q7kKfU-HMBTnJ_Sqo7VS1OjG8rwKA_OpNts6wGNLJdSZbGoz567ZKf7IkC3_pVyPY5pHfWxXUAIR-kphUHFlGnlrR1Tc7Y0vGBMixHIyo.eQyv7WDP1VqpPKyfv2DTj3Q04S9R4i88M0gZnKkl4y4&dib_tag=se&keywords=Shirts&qid=1750774075&sr=8-54#customerReviews,"['S', 'M', 'L', 'XL', '2XL']"
Peter England Men's Striped Slim Fit Shirt,899,3.9 out of 5 stars,58 ratings,Yes,https://www.amazon.in/Peter-England-Mens-Shirt-PESFWSLPW47328_Green/dp/B0CRHQBY9V/ref=sr_1_55?dib=eyJ2IjoiMSJ9.XWh5-PgJkiU8lgZIQsBp4QXXH0CItyKifW0h8DWr3_bXBwndUMwNtWNDqezeQTojw5ReNdT1wtyLDcsnMjyhKUtSVmr0NhzhnVOKu8PLGaDet5Ecn57VUplvkcRt_eOxSOZLI-_jvtdV6VMRLvQOPG6xzp-RDAsYzjCpec2rPTncus6DHH4l0EpNOdzAfV75R_q7kKfU-HMBTnJ_Sqo7VS1OjG8rwKA_OpNts6wGNLJdSZbGoz567ZKf7IkC3_pVyPY5pHfWxXUAIR-kphUHFlGnlrR1Tc7Y0vGBMixHIyo.eQyv7WDP1VqpPKyfv2DTj3Q04S9R4i88M0gZnKkl4y4&dib_tag=se&keywords=Shirts&qid=1750774075&sr=8-55#customerReviews,"['38', '39', '40', '42', '44', '46']"
